name,gender
Mirvete,Female
Misha,Female
Runborg,Female
Mobina,Female
Mohsin,Female
Momo,Female
Monira,Female
Mooa,Female
Morag,Female
Mozhgan,Female
Muhudin,Female
Sajida,Female
Muoi,Female
Månsdotter,Female
Märtta,Female
Nabiha,Female
Nadire,Female
Naheed,Female
Naiima,Female
Najiba,Female
Namfon,Female
Shler,Female
Namthip,Female
Nanna-Johanna,Female
Naomie,Female
Nashmil,Female
Nassir,Female
Nawar,Female
Nay,Female
Nayla,Female
Simonetta,Female
Nazime,Female
Ndidi,Female
Nea-Nora,Female
Nelea,Female
Nelli-Mari,Female
Nera,Female
Nesa,Female
Nevena,Female
Nghi,Female
Nicha,Female
Sousan,Female
Nicki,Female
Niilontytär,Female
Niina-Kristiina,Female
Niina-Maaria,Female
Niinamari,Female
Niina-Susanna,Female
Nikolai,Female
Nikoline,Female
Nikontytär,Female
Nilgün,Female
Niloofar,Female
Nina-Carita,Female
Ninamari,Female
Nina-Riitta,Female
Noe,Female
Noora-Elina,Female
Noova,Female
Noreen,Female
Nuradin,Female
Nuua,Female
Nuutti,Female
Odetta,Female
Ololade,Female
Olta,Female
Oona-Elina,Female
Oona-Julia,Female
Oonamaria,Female
Oona-Roosa,Female
Othman,Female
Otontytär,Female
Ottilja,Female
Padma,Female
Palina,Female
Palma,Female
Palwasha,Female
Panuntytär,Female
Parwin,Female
Paula-Helena,Female
Peetra,Female
Pei,Female
Pepina,Female
Perihan,Female
Pervin,Female
Petra-Leena,Female
Petra-Nella,Female
Pia-Anneli,Female
Vineda,Female
Pia-Lisa,Female
Pia-Marita,Female
Pia-Tiina,Female
Pietta,Female
Piia-Leena,Female
Piia-Maaria,Female
Piia-Riina,Female
Zi,Female
Pirit,Female
Pirjatta,Female
Pirjo-Irmeli,Female
Pirkko-Kaarina,Female
Pirkko-Sisko,Female
Piu,Female
Pranvera,Female
Princesse,Female
Puja,Female
Qaali,Female
Rae-Marja,Female
Rafal,Female
Ragny,Female
Raheem,Female
Raia,Female
Raida,Female
Raihana,Female
Rajana,Female
Ramadan,Female
Ran,Female
Rasa,Female
Ratree,Female
Razzak,Female
Reeta-Leena,Female
Reetrika,Female
Rehana,Female
Rehema,Female
Rei,Female
Reija-Riikka,Female
Renu,Female
Reta,Female
Rihana,Female
Riikka-Liina,Female
Riikka-Lotta,Female
Sevasti,Female
Riikkamaria,Female
Riitta-Elina,Female
Riittakaisa,Female
Riitta-Stiina,Female
Rinka,Female
Ritva-Sisko,Female
River,Female
Rivka,Female
Róisín,Female
Suaad,Female
Roksana,Female
Romi,Female
Ronahi,Female
Ronit,Female
Roosa-Maarit,Female
Roosa-Marie,Female
Roosi,Female
Rosalita,Female
Rosaria,Female
Ros-Britt,Female
Ros-May,Female
Rowan,Female
Roxane,Female
Róza,Female
Rozan,Female
Rumejsa,Female
Ruqia,Female
Ruusumaria,Female
Ruusu-Marja,Female
Ruweida,Female
Saarakaisa,Female
Sabir,Female
Sabri,Female
Sacha,Female
Sada,Female
Sadette,Female
Sage,Female
Saija-Sisko,Female
Salmi,Female
Sampontytär,Female
Samulintytär,Female
Sanae,Female
Sanie,Female
Sanna-Karoliina,Female
Sanna-Katri,Female
Sanna-Maaret,Female
Sannamaaria,Female
Sanna-Tiina,Female
Sanni-Lotta,Female
Sanni-Maaria,Female
Saphira,Female
Sapphire,Female
Saraswati,Female
Sari-Päivi,Female
Satumari,Female
Satu-Riikka,Female
Satu-Tiina,Female
Sebahat,Female
Seeri,Female
Sefanja,Female
Seher,Female
Seile,Female
Selima,Female
Selli,Female
Selmiina,Female
Semina,Female
Sen,Female
Sengül,Female
Serwaa,Female
Sevin,Female
Shana,Female
Sharareh,Female
Sharlotta,Female
Shatha,Female
Sheekh,Female
Shila,Female
Shirwa,Female
Shkurta,Female
Shyhrete,Female
Siad,Female
Sigyn,Female
Siimi,Female
Silja-Leena,Female
Silja-Liisa,Female
Sinetta,Female
Sini-Kukka,Female
Sini-Marjut,Female
Sirianna,Female
Sirigli,Female
Sirine,Female
Siriporn,Female
Sirja-Liisa,Female
Sirkka-Lisa,Female
Sirkka-Riitta,Female
Sirle,Female
Sirpaliisa,Female
Sirpa-Maarit,Female
Sirri,Female
Sisko-Anneli,Female
Sisko-Inkeri,Female
Sneha,Female
Snövej,Female
Soe,Female
Wenche,Female
Sofiaana,Female
Sofi-Maria,Female
Soili-Marja,Female
Sonila,Female
Sophi,Female
Sorjo,Female
Zafira,Female
Sowda,Female
Sozan,Female
Stavroula,Female
Stiina-Maria,Female
Stine,Female
Sudarat,Female
Sude,Female
Suheila,Female
Sukaina,Female
Sukeyna,Female
Sundari,Female
Sunná,Female
Susse,Female
Suvi-Helena,Female
Suvi-Ilona,Female
Suvi-Leena,Female
Suvi-Sanna,Female
Suvi-Sinikka,Female
Suzy,Female
Sveta,Female
Säkene,Female
Sörensdotter,Female
Tahereh,Female
Tahir,Female
Taija-Liisa,Female
Taikakukka,Female
Taika-Kukka,Female
Taikatuulia,Female
Taissia,Female
Taja,Female
Tala,Female
Tammy,Female
Tanja-Lotta,Female
Tanja-Maaria,Female
Tareq,Female
Taru-Liisa,Female
Taru-Maarit,Female
Taru-Marja,Female
Tau,Female
Taunontytär,Female
Teia,Female
Teija-Tuulia,Female
Tenna,Female
Terézia,Female
Terhi-Maija,Female
Tessalina,Female
Teuvontytär,Female
Thekla,Female
Therés,Female
Thidarat,Female
Thindra,Female
Thomas,Female
Tian,Female
Tiia-Sisko,Female
Tiina-Annukka,Female
Tiina-Hannele,Female
Tiina-Tuulikki,Female
Tijana,Female
Tímea,Female
Tina-Marie,Female
Tinet,Female
Tinja-Maria,Female
Titta-Liisa,Female
Tua-Maria,Female
Tue,Female
Tuija-Tiina,Female
Tuisku-Tuulia,Female
Tunja,Female
Tunne,Female
Turid,Female
Tuula-Liisa,Female
Tuula-Marita,Female
Ulla-Inkeri,Female
Ullakaisa,Female
Ulla-Maja,Female
Ulla-Marjut,Female
Umaima,Female
Usha,Female
Uura,Female
Wael,Female
Waithera,Female
Valentyna,Female
Valeriina,Female
Warpu,Female
Vasilevna,Female
Vava,Female
Vela,Female
Whitney,Female
Widad,Female
Viida,Female
Viivi-Emilia,Female
Vili,Female
Vilinä,Female
Vilja-Maaria,Female
Winifred,Female
Winter,Female
Violiina,Female
Vione,Female
Virpi-Helena,Female
Virpi-Marja,Female
Virpi-Sisko,Female
Xu,Female
Yamna,Female
Yaren,Female
Yaser,Female
Yoanna,Female
Yodit,Female
Yolande,Female
Zade,Female
Zahia,Female
Zahira,Female
Zaid,Female
Zaineb,Female
Zaki,Female
Zarife,Female
Zhi,Female
Zinat,Female
Zohreh,Female
Zora,Female
Zorica,Female
Åsa-Maria,Female
Aada-Amanda,Female
Aada-Lotta,Female
Aada-Mari,Female
Aamurusko,Female
Aamu-Tuuli,Female
Aara,Female
Aarikka,Female
Aasia,Female
Aava-Maria,Female
Aavi,Female
Abdelrazzaq,Female
Abdiladif,Female
Abdiqadar,Female
Abdirisaaq,Female
Abdukadir,Female
Abegail,Female
Abuk,Female
Abuukar,Female
Achol,Female
Adalfiina,Female
Ada-Lotta,Female
Adanne,Female
Ada-Olivia,Female
Adebola,Female
Adelaida,Female
Adelene,Female
Adélia,Female
Adena,Female
Adiela,Female
Adla,Female
Adrienn,Female
Adut,Female
Afiifa,Female
Afroditi,Female
Ahdintytär,Female
Ahmed-Wali,Female
Aidiid,Female
Aimé,Female
Ainaz,Female
Aino-Amanda,Female
Aino-Annikki,Female
Aino-Julia,Female
Aino-Kaisla,Female
Aino-Katri,Female
Ainoleena,Female
Aino-Lyydia,Female
Ainur,Female
Aira-Maria,Female
Airi-Kaija,Female
Aisho,Female
Aito,Female
Aive,Female
Aiya,Female
Aiyana,Female
Ajda,Female
Ajlin,Female
Ajna,Female
Aksia,Female
Alaia,Female
Alaina,Female
Alawi,Female
Aleksander,Female
Aleksandrina,Female
Alem,Female
Alexanna,Female
Alexintytär,Female
Alfilda,Female
Alheidi,Female
Alie,Female
Aliénor,Female
Aliissa,Female
Aliki,Female
Allas,Female
Almedina,Female
Alphonsine,Female
Alpontytär,Female
Alvar,Female
Alvia,Female
Aly,Female
Alycia,Female
Amandeep,Female
Amar,Female
Ameer,Female
Ameliitta,Female
Amen,Female
Aminat,Female
Amol,Female
Amor,Female
Anabelle,Female
Anatolevna,Female
Anca,Female
Andreia,Female
Andri,Female
Anduena,Female
Anea,Female
Aneli,Female
Anella,Female
Anete,Female
Ange,Female
Angéle,Female
Angelic,Female
Anifa,Female
Aniisa,Female
Anisja,Female
Anjukka,Female
Ánná,Female
Anna-Britt,Female
Anna-Carina,Female
Anna-Carolina,Female
Anna-Eerika,Female
Annakaija,Female
Anna-Karina,Female
Anna-Karita,Female
Anna-Lis,Female
Anna-Mai,Female
Anna-Maiju,Female
Anna-Sophie,Female
Anne-Caroline,Female
Anne-Kristin,Female
Anne-Kristine,Female
Annelea,Female
Anne-Lena,Female
Anne-Li,Female
Anne-Lis,Female
Annemaarit,Female
Anne-Miia,Female
Anne-Mirjami,Female
Anneriina,Female
Annestiina,Female
Anne-Tuulia,Female
Annia,Female
Annielina,Female
Annie-Maj,Female
Anni-Kaarina,Female
Anniki,Female
Anni-Maaret,Female
Anniriina,Female
Anni-Stiina,Female
Ann-Karin,Female
Anrietta,Female
Anseli,Female
Anselma,Female
Anshur,Female
Anterontytär,Female
Antonetta,Female
Antonette,Female
Antonovna,Female
Anttila,Female
Anu-Emilia,Female
Anu-Eveliina,Female
Anu-Inkeri,Female
Anu-Katriina,Female
Anu-Minna,Female
Anusha,Female
Anushka,Female
Anu-Tiina,Female
Anyango,Female
Apinya,Female
Aqviliina,Female
Aradia,Female
Areliina,Female
Aretha,Female
Arian,Female
Arife,Female
Ariitta,Female
Arija,Female
Arjaana,Female
Arja-Inkeri,Female
Arja-Kaisa,Female
Arjeta,Female
Arla-Maria,Female
Armelle,Female
Arminda,Female
Armita,Female
Arnella,Female
Arnika,Female
Arpa,Female
Arvida,Female
Arzo,Female
Asel,Female
Ashti,Female
Asikainen,Female
Aspen,Female
Astrit,Female
Atentytär,Female
Ateya,Female
Athanasia,Female
Atiya,Female
Atlas,Female
August,Female
Aulimaija,Female
Auli-Sisko,Female
Aune-Inkeri,Female
Awadh,Female
Avianna,Female
Awin,Female
Ayele,Female
Aynalem,Female
Aysan,Female
Aysu,Female
Azam,Female
B.,Female
Ba,Female
Badria,Female
Bahija,Female
Bahjo,Female
Bahra,Female
Bailey,Female
Bani,Female
Barbra,Female
Barre,Female
Bassam,Female
Baya,Female
Béa,Female
Beatha,Female
Beatric,Female
Begard,Female
Begum,Female
Belina,Female
Ben,Female
Bera,Female
Berenice,Female
Beritta,Female
Bernhardina,Female
Berrin,Female
Bertilsdotter,Female
Besiana,Female
Betra,Female
Beyza,Female
Bianka,Female
Binh,Female
Binti,Female
Bishaaro,Female
Bisharo,Female
Björg,Female
Blerona,Female
Blue,Female
Bluebell,Female
Boglárka,Female
Bree,Female
Brianne,Female
Brigit,Female
Brita-Maj,Female
Britel,Female
Britt-May,Female
Burcu,Female
Busra,Female
Buule,Female
C,Female
Caitriona,Female
Cajsa-Stina,Female
Camilia,Female
Candace,Female
Caprice,Female
Carena,Female
Caritas,Female
Carlene,Female
Carlina,Female
Carly,Female
Cassia,Female
Caty,Female
Cayenne,Female
Cea,Female
Cecil,Female
Ceelia,Female
Celin,Female
Cera,Female
Chaimae,Female
Chanya,Female
Charissa,Female
Charline,Female
Chasmine,Female
Chaweewan,Female
Chebet,Female
Cheng,Female
Cherifa,Female
Chidinma,Female
Chikaima,Female
Chinh,Female
Chintana,Female
Chloë,Female
Chris-Marie,Female
Christianna,Female
Christine-Louise,Female
Christy,Female
Chro,Female
Chu,Female
Ciira,Female
Cim,Female
Cita,Female
Clark,Female
Suvi-Mari,Female
Cléa,Female
Con,Female
Cong,Female
Constanze,Female
Coral,Female
Cosima,Female
Crisse,Female
Daana,Female
Dafni,Female
Dagmari,Female
Dalmar,Female
Daly,Female
Daniele,Female
Danira,Female
Danni,Female
Danyela,Female
Deciré,Female
Deelia,Female
Deepa,Female
Deila,Female
Delali,Female
Delara,Female
Denisovna,Female
Denisse,Female
Deniza,Female
Deqo,Female
Dewi,Female
Dias,Female
Didi,Female
Do,Female
Doh,Female
Domina,Female
Dorsa,Female
Dorty,Female
Drew,Female
Dudu,Female
Dzenana,Female
Ebony,Female
Ebunoluwa,Female
Edelina,Female
Eeva-Mariia,Female
Eeva-Marita,Female
Eeva-Riina,Female
Eeva-Sinikka,Female
Eevia,Female
Efe,Female
Efi,Female
Efrosini,Female
Egle,Female
Eija-Kaisa,Female
Eija-Tuulikki,Female
Eila-Marja,Female
Eilidh,Female
Elaheh,Female
Elba,Female
Elenore,Female
Elfride,Female
El-Githa,Female
Elie,Female
Elinantytär,Female
Elisabeta,Female
Elisbeth,Female
Élise,Female
Eliseba,Female
Elise-Maj,Female
Elisenda,Female
Eljesa,Female
Ellakaisa,Female
Ella-Liisa,Female
Ella-Maarit,Female
Ella-Rosa,Female
Ella-Tuulia,Female
Elle-Maaret,Female
Elle-Maarit,Female
Elliana,Female
Elli-Maarit,Female
Elli-Veera,Female
Elmeriina,Female
Elsayed,Female
Els-Beth,Female
Elsie-Maj,Female
Elsikki,Female
Elsimaria,Female
Els-Mari,Female
Elvan,Female
Elvie,Female
Em,Female
Emelinda,Female
Emeraude,Female
Emília,Female
Emilin,Female
Emma-Reeta,Female
Emmi-Annika,Female
Emmi-Pauliina,Female
Emmi-Reeta,Female
Emna,Female
Enara,Female
Endla,Female
Enla,Female
Enly,Female
Enna-Maria,Female
Enneliisa,Female
Enni-Ilona,Female
Enni-Olivia,Female
Ennu,Female
Eri,Female
Ericka,Female
Ermina,Female
Erona,Female
Ervi,Female
Ese,Female
Essia,Female
Essi-Leena,Female
Essi-Tuulia,Female
Estell,Female
Estera,Female
Etsiina,Female
Eufemiia,Female
Euli,Female
Euniika,Female
Eva-Christine,Female
Eva-Katarina,Female
Eva-Maaria,Female
Eva-Maarit,Female
Ewa-Maria,Female
Eva-Marjatta,Female
Evdokia,Female
Ewelyn,Female
Evgenjevna,Female
Evjen,Female
Ezinne,Female
Fadel,Female
Fadwa,Female
Fahrije,Female
Faine,Female
Farduus,Female
Farhat,Female
Fariha,Female
Farxiyo,Female
Fatah,Female
Fatha,Female
Fathia,Female
Fathima,Female
Fatjona,Female
Fatnan,Female
Favor,Female
Fayak,Female
Fe,Female
Fee,Female
Felina,Female
Fereshte,Female
Feria,Female
Fiija,Female
Firas,Female
Flore,Female
Florensia,Female
Florinda,Female
Fouzia,Female
Fowsiya,Female
Fozia,Female
Frea,Female
Freesia,Female
Galia,Female
Garina,Female
Gift,Female
Giorgia,Female
Gisèle,Female
Glena,Female
Golaleh,Female
Gona,Female
Gráinne,Female
Greta-Sofia,Female
Gulala,Female
Gulistan,Female
Gulmira,Female
Gulvi,Female
Gun-Christin,Female
Gun-Louise,Female
Gunne-May,Female
Gunn-Viol,Female
Gunta,Female
Gunve,Female
Gülcan,Female
Güler,Female
Gülsüm,Female
Gyöngyi,Female
Haboon,Female
Hafida,Female
Haide,Female
Haifa,Female
Haiyan,Female
Haja,Female
Hale,Female
Hallatar,Female
Hamsa,Female
Haneen,Female
Hanim,Female
Haniya,Female
Hanna-Anneli,Female
Hanna-Greta,Female
Hanna-Karin,Female
Hannan,Female
Hanna-Pia,Female
Hanna-Riika,Female
Hanne-Liisa,Female
Hanne-Maaret,Female
Hanne-Riitta,Female
Hanniina,Female
Hariet,Female
Harley,Female
Hassina,Female
Hawar,Female
Hayad,Female
Hazbije,Female
Hazim,Female
Hede,Female
Hediye,Female
Hee,Female
Hei,Female
Heidemarie,Female
Heidi-Marjaana,Female
Heini-Elina,Female
Helan,Female
Heleri,Female
Helga-Maria,Female
Helianne,Female
Heliina,Female
Heli-Katriina,Female
Heli-Marjut,Female
Helintytär,Female
Heli-Susanna,Female
Helje,Female
Heljä-Maria,Female
Heljä-Riitta,Female
Heljä-Sisko,Female
Helka-Maija,Female
Helmi-Helena,Female
Helmi-Leena,Female
Helmi-Maaria,Female
Helmiriitta,Female
Helmi-Sisko,Female
Hend,Female
Henna-Juulia,Female
Henna-Katariina,Female
Henna-Lotta,Female
Henni-Emilia,Female
Henni-Kaisa,Female
Henni-Liina,Female
Henni-Riikka,Female
Henriett,Female
Henrik,Female
Henrikintytär,Female
Hephzibah,Female
Herminia,Female
Heta-Sofia,Female
Hidaya,Female
Hiljamaria,Female
Hilkka-Maria,Female
Hillamaaria,Female
Hilla-Sofia,Female
Hilmaliina,Female
Hilma-Sofia,Female
Hilppa-Liisa,Female
Hilu,Female
Hoi,Female
Honya,Female
Hortensia,Female
Htay,Female
Hyang,Female
Hymni,Female
Härdis,Female
Ianina,Female
Ibtihal,Female
Ida-Johanna,Female
Ida-Josefina,Female
Idalina,Female
Ida-Louise,Female
Idman,Female
Ife,Female
Ihab,Female
Ihsan,Female
Iida-Alina,Female
Iida-Amanda,Female
Iida-Ilona,Female
Iina-Leena,Female
Iiria,Female
Iiristiina,Female
Iiti,Female
Ilhaam,Female
Illucia,Female
Ilpontytär,Female
Ilse-Marie,Female
Ilse-May,Female
Imbi,Female
Immaculee,Female
Imme,Female
Indy,Female
Inês,Female
Inese,Female
Inga-Maaret,Female
Inga-Maija,Female
Inga-Mari,Female
Inga-Sofia,Female
Ingelill,Female
Inger-Lill,Female
Inger-Maria,Female
Ingmarie,Female
Inka-Erika,Female
Inka-Maarit,Female
Inkamari,Female
Inka-Tuuli,Female
Inkku,Female
Intissar,Female
Inu,Female
Irmela,Female
Irmi,Female
Isa-Erika,Female
Isla-Maria,Female
Ismahaan,Female
Itta,Female
Iveta,Female
Jaana-Helena,Female
Jaana-Marika,Female
Jaana-Marita,Female
Jaanet,Female
Jaava,Female
Jae,Female
Jainaba,Female
Jaklin,Female
Jalmina,Female
Jamilah,Female
Jamira,Female
Janelia,Female
Janisa,Female
Janna-Jemina,Female
Janneke,Female
Jarina,Female
Jasminé,Female
Jassim,Female
Jatta-Mari,Female
Java,Female
Jaya,Female
Jeanina,Female
Jeanny,Female
Jebet,Female
Jelinda,Female
Jemena,Female
Jemica,Female
Jennah,Female
Jenna-Maija,Female
Jenni-Helena,Female
Jenni-Katariina,Female
Jenni-Lotta,Female
Jenni-Maarit,Female
Jenni-Stiina,Female
Jenni-Tuulia,Female
Jenny-Juulia,Female
Jessy,Female
Jesus,Female
Jeta,Female
Jeva,Female
Jiali,Female
Jianna,Female
Jiao,Female
Joaniina,Female
Joanna-Maria,Female
Johannantytär,Female
Johanneksentytär,Female
John,Female
Johnsdotter,Female
Jolanna,Female
Jonetta,Female
Jonna-Kristiina,Female
Jonna-Leena,Female
Jonna-Liisa,Female
Jonnantytär,Female
Joonatan,Female
Josiane,Female
Jovanka,Female
Jovita,Female
Jule,Female
Juli-Anna,Female
Julieth,Female
July,Female
Jurevna,Female
Jutta-Maija,Female
Juulietta,Female
Jwana,Female
Kaija-Inkeri,Female
Kaija-Mari,Female
Kaisantytär,Female
Kaisa-Sofia,Female
Kaisu-Maarit,Female
Kaisu-Maija,Female
Kajo,Female
Kalaf,Female
Kalevintytär,Female
Kalif,Female
Kamala,Female
Mettiina,Female
Kamile,Female
Kanita,Female
Kaniz,Female
Kanon,Female
Kanya,Female
Karli,Female
Karmel,Female
Karrar,Female
Kassim,Female
Katalina,Female
Katariine,Female
Kati-Hannele,Female
Kati-Marja,Female
Kati-Marjaana,Female
Katja-Anneli,Female
Katja-Pauliina,Female
Katlin,Female
Katri-Anneli,Female
Katri-Maarit,Female
Kaunokki,Female
Kauthar,Female
Kaylee,Female
Kayleigh,Female
Kecia,Female
Keela,Female
Keijontytär,Female
Kenna,Female
Kenzy,Female
Keri,Female
Kerim,Female
Kerttuliisa,Female
Kerttu-Maija,Female
Kertu,Female
Kesä,Female
Kevättuuli,Female
Keziah,Female
Kifah,Female
Kiia-Karoliina,Female
Kiin,Female
Kika,Female
Kiona,Female
Kiriaki,Female
Kirsi-Marjatta,Female
Kirsi-Marju,Female
Kisse,Female
Kitri,Female
Klára,Female
Koru,Female
Koyuki,Female
Kreeta-Liisa,Female
Kris,Female
Kriska,Female
Kristabel,Female
Krista-Helena,Female
Kristalli,Female
Krista-Marie,Female
Krista-Tuulia,Female
Kristianintytär,Female
Kukka-Lotta,Female
Kukka-Maarit,Female
Kukka-Sofia,Female
Kultakukka,Female
Kurtsdotter,Female
Kuutamo,Female
Kyllevi,Female
Küllike,Female
la,Female
Ladina,Female
Lady,Female
Laija,Female
Laili,Female
Laisa,Female
Lalana,Female
Lamis,Female
Lano,Female
Laura-Anniina,Female
Laura-Kristiina,Female
Laura-Linnea,Female
Laura-Sisko,Female
Laurea,Female
Lea-Anneli,Female
Lea-Mari,Female
Leami,Female
Learta,Female
Lea-Sofia,Female
Leena-Inkeri,Female
Leena-Johanna,Female
Leena-Marjukka,Female
Leena-Stiina,Female
Leenukka,Female
Leevi,Female
Lehtonen,Female
Leila-Maija,Female
Leino,Female
Lele,Female
Lemmi,Female
Lene-Lis,Female
Leonarda,Female
Leonella,Female
Leontytär,Female
Letitia,Female
Lieko,Female
Ligia,Female
Liili,Female
Liina-Maaria,Female
Liinamari,Female
Liina-Mari,Female
Liisalotta,Female
Liisa-Marjaana,Female
Liisa-Sisko,Female
Likka,Female
Lilan,Female
Lilette,Female
Lilja-Lotta,Female
Lilja-Maaria,Female
Lillimari,Female
Liloz,Female
Lily-Anna,Female
Lily-Rose,Female
Lindvi,Female
Liseli,Female
Lisett,Female
Livie,Female
Lizeth,Female
Lizzy,Female
Loise,Female
Loja,Female
Lorenza,Female
Lorina,Female
Lotta-Linnea,Female
Lottastiina,Female
Lottie,Female
Louiza,Female
Lovelia,Female
Luci,Female
Lucianna,Female
Ludovica,Female
Lumen,Female
Lumena,Female
Lumi-Anna,Female
Lumiela,Female
Lumika,Female
Luminella,Female
Lumituulia,Female
Luule,Female
Lydi,Female
Lys,Female
Maara,Female
Maarian,Female
Maarica,Female
Maarina,Female
Maaruska,Female
Maddison,Female
Madilta,Female
Madita,Female
Madlen,Female
Madli,Female
Maeva,Female
Magdalini,Female
Mággá,Female
Magna,Female
Mahamuud,Female
Mahbuba,Female
Maïa,Female
Maija-Katariina,Female
Maijaliina,Female
Maija-Lotta,Female
Maija-Maria,Female
Maija-Reeta,Female
Maija-Terttu,Female
Maiju-Elina,Female
Maiju-Emilia,Female
Maijuleena,Female
Maiju-Lotta,Female
Mai-Len,Female
Mailiina,Female
Mailiis,Female
Maimi,Female
Maine,Female
Maire-Liisa,Female
Mai-Riitta,Female
Maiya,Female
Maiza,Female
Majen,Female
Maj-Lise,Female
Maki,Female
Mala,Female
Maliisa,Female
Malwa,Female
Malyun,Female
Mamta,Female
Manahil,Female
Manel,Female
Manijeh,Female
Manju,Female
Marcelina,Female
Mardy,Female
Marea,Female
Marelle,Female
Marén,Female
Margarette,Female
Margarida,Female
Margiitta,Female
Margite,Female
Margith,Female
Maria/Maija,Female
Maria-Eliisa,Female
Maria-Kristina,Female
Maria-Lena,Female
Mari-Anniina,Female
Marianthi,Female
Maria-Pauliina,Female
Maria-Riikka,Female
Marie-Louice,Female
Marie-Susanne,Female
Marijana,Female
Mari-Louis,Female
Mari-Minttu,Female
Marisha,Female
Maritiina,Female
Mariwan,Female
Marivic,Female
Mariyam,Female
Marja-Ilona,Female
Marjakaisa,Female
Marjalee,Female
Marjantytär,Female
Marjorita,Female
Marjo-Sisko,Female
Marjot,Female
Marju-Riitta,Female
Marjut-Hannele,Female
Marlène,Female
Marlies,Female
Marlin,Female
Marna,Female
Marquerite,Female
Marsha,Female
Marte,Female
Martta-Kaisa,Female
Maruna,Female
Marusa,Female
Marva,Female
Maryamo,Female
Mary-Annie,Female
Maryelle,Female
Masal,Female
Masooma,Female
Masume,Female
Mateli,Female
Matida,Female
Mattsdotter,Female
Mau,Female
Maymun,Female
Maynie,Female
Mayra,Female
Mayuree,Female
Meanna,Female
Meelia,Female
Megumi,Female
Meila,Female
Melicia,Female
Meliza,Female
Mellida,Female
Memma,Female
Mera,Female
Merenna,Female
Merielle,Female
Meriia,Female
Meri-Lilja,Female
Merilyn,Female
Merimaija,Female
Merna,Female
Mertsi,Female
Meskerem,Female
Mette-Mari,Female
Mia-Kaarina,Female
Mia-Lotta,Female
Miamaria,Female
Mia-Marja,Female
Mia-Marjut,Female
Mianda,Female
Mica,Female
Micelle,Female
Michaëla,Female
Michiko,Female
Mickaela,Female
Midia,Female
Miia-Kristiina,Female
Miiamaria,Female
Miia-Marjaana,Female
Miia-Marjut,Female
Miia-Sofia,Female
Miina-Maaria,Female
Miisa-Maija,Female
Miitja,Female
Milanda,Female
Mila-Sofia,Female
Milja-Elina,Female
Miljamaria,Female
Milka-Maaria,Female
Millan,Female
Milla-Reetta,Female
Milta,Female
Minel,Female
Minni-Maaria,Female
Minonna,Female
Mintti,Female
Minttu-Emilia,Female
Minttu-Liisa,Female
Minttu-Maija,Female
Mira-Annika,Female
Miradije,Female
Mira-Maaria,Female
Mirei,Female
Mirenna,Female
Mirha,Female
Miriami,Female
Mirinda,Female
Mirjaleena,Female
Mirja-Terttu,Female
Mirka-Maarit,Female
Mirza,Female
Mishel,Female
Miyuki,Female
Mizgin,Female
Modupe,Female
Mohannad,Female
Mohyidin,Female
Mon,Female
Mona-Riikka,Female
Mona-Sofia,Female
Monir,Female
Montaha,Female
Moona-Kaisa,Female
Moona-Liisa,Female
Mopelola,Female
Morena,Female
Morgane,Female
Moriah,Female
Most.,Female
Mostafa,Female
Mousa,Female
Mst.,Female
Mugure,Female
Muhudiin,Female
Munisa,Female
Musamad,Female
Mymmeli,Female
Münevver,Female
Myry,Female
Naajeh,Female
Nabeela,Female
Nadou,Female
Nael,Female
Nahal,Female
Nahar,Female
Naji,Female
Najim,Female
Najlaa,Female
Nalin,Female
Nandi,Female
Nandini,Female
Nanet,Female
Nanetta,Female
Nanna-Sofia,Female
Nao,Female
Nara,Female
Naser,Female
Nasib,Female
Nasir,Female
Nasser,Female
Natashia,Female
Natashja,Female
Nathalié,Female
Nazdar,Female
Nazmije,Female
Ndeye,Female
Nea-Reetta,Female
Nefer,Female
Neida,Female
Neira,Female
Nella-Mari,Female
Nella-Riina,Female
Nellia,Female
Nelmiina,Female
Nemo,Female
Nenita,Female
Neria,Female
Netta-Maaria,Female
Nettie,Female
Nezha,Female
Nihal,Female
Niina-Marja,Female
Niisa,Female
Nil,Female
Nilab,Female
Nilda,Female
Nilofar,Female
Nina-Emilia,Female
Nina-Kaarina,Female
Ninamaria,Female
Nina-Riikka,Female
Ninita,Female
Ninna-Maria,Female
Nira,Female
Nisan,Female
Nittaya,Female
Nkechi,Female
Nneoma,Female
Noelani,Female
Noemie,Female
Nohair,Female
Nolwenn,Female
Nooa,Female
Noori,Female
Nupur,Female
Nurije,Female
Nurten,Female
Nyima,Female
Ocean,Female
Oceane,Female
Odelma,Female
Odile,Female
Ofilia,Female
Oili-Maria,Female
Oiti,Female
Olha,Female
Oluwadarasimi,Female
Oluwanifemi,Female
Oluwasemilore,Female
Oluwaseun,Female
Omolara,Female
Omotayo,Female
Onni,Female
Onniina,Female
Onome,Female
Oona-Ilona,Female
Oona-Maaria,Female
Osei,Female
Oskariina,Female
Otavatar,Female
Otteliina,Female
Ottilie,Female
Ouna,Female
Outi-Inkeri,Female
Overgaard,Female
Paméla,Female
Parinaz,Female
Patriksdotter,Female
Paula-Kaisa,Female
Paulamaria,Female
Pauleena,Female
Paulin,Female
Peata,Female
Peatta,Female
Pegah,Female
Peltola,Female
Pepitta,Female
Peppi-Emilia,Female
Peppi-Ilona,Female
Peppi-Sofia,Female
Petimat,Female
